Artist,Title,Album,Length,Year,Genre,Rating,Bitrate,Path,Media
"Black Sabbath","Megalomania","Sabotage","00:09:46",1975,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Sabotage-1975\04-Megalomania-Black Sabbath.mp3","ziggyShare"
"Judas Priest","Deceiver","Sad Wings of Destiny","00:02:47",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny-1976\04-Deceiver-Judas Priest.mp3","ziggyShare"
"Judas Priest","Deceiver","Sad Wings of Destiny (Digipak re-release)","00:02:47",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny (Digipak re-release)-1976\04-Deceiver-Judas Priest.mp3","ziggyShare"
"Judas Priest","Bloodstone","Screaming for Vengeance","00:03:53",1982,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Screaming for Vengeance-1982\04-Bloodstone-Judas Priest.mp3","ziggyShare"
"Iron Maiden","The Evil That Men Do","Seventh Son Of A Seventh Son","00:04:34",1988,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Seventh Son Of A Seventh Son-1988\04-The Evil That Men Do-Iron Maiden.m4a","ziggyShare"
"Jesus Lizard","Bloody Mary","Show","00:02:12",1993,"Heavy Metal",-1,126,"Z:\Tunes\Jesus Lizard\Show-1993\04-Bloody Mary-Jesus Lizard.m4a","ziggyShare"
"Judas Priest","Last Rose Of Summer","Sin After Sin","00:05:37",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin-1977\04-Last Rose Of Summer-Judas Priest.mp3","ziggyShare"
"Judas Priest","Last Rose Of Summer","Sin After Sin [The Re-Masters]","00:05:37",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin [The Re-Masters]-1977\04-Last Rose Of Summer-Judas Priest.mp3","ziggyShare"
"Judas Priest","Stained Class","Stained Class","00:05:18",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class-1978\04-Stained Class-Judas Priest.mp3","ziggyShare"
"Judas Priest","Stained Class","Stained Class (remastered)","00:05:18",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class (remastered)-1978\04-Stained Class-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Gypsy","Technical Ecstasy","00:05:15",1976,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Technical Ecstasy-1976\04-Gypsy-Black Sabbath.mp3","ziggyShare"
"All Shall Perish","A Pure Evil","This Is Where It Ends","00:05:13",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\04-A Pure Evil-All Shall Perish.mp3","ziggyShare"
"Stratovarius","Metal Frenzy","Twilight Time","00:02:19",1999,"Heavy Metal",-1,128,"Z:\Tunes\Stratovarius\Twilight Time-1999\04-Metal Frenzy-Stratovarius.mp3","ziggyShare"
"Judas Priest","The Ripper","Unleashed In The East","00:02:44",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\04-The Ripper-Judas Priest.mp3","ziggyShare"
"Pantera","Fucking Hostile","Vulgar Display Of Power","00:02:49",1992,"Heavy Metal",-1,295,"Z:\Tunes\Pantera\Vulgar Display Of Power-1992\04-Fucking Hostile-Pantera.mp3","ziggyShare"
"Arch Enemy","Ravenous","Wages of Sin","00:04:06",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\04-Ravenous-Arch Enemy.mp3","ziggyShare"
"Manowar","Valhalla","Warriors of the World","00:00:35",2002,"Heavy Metal",-1,320,"Z:\Tunes\Manowar\Warriors of the World-2002\04-Valhalla-Manowar.mp3","ziggyShare"
"Weezer","Island in the Sun","Weezer","00:03:30",2001,"Heavy Metal",-1,128,"Z:\Tunes\Weezer\Weezer-2001\04-Island in the Sun-Weezer.mp3","ziggyShare"
"Faith No More","I Won't Forget You","Who Cares A Lot? The Greatest Hits [Disc 2]","00:04:09",1998,"Heavy Metal",-1,206,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 2]-1998\04-I Won't Forget You-Faith No More.mp3","ziggyShare"
"Corrosion Of Conformity","Positive Outlook","Animosity","00:03:04",1985,"Heavy Metal",-1,128,"Z:\Tunes\Corrosion Of Conformity\Animosity-1985\05-Positive Outlook-Corrosion Of Conformity.mp3","ziggyShare"
"David Shankle Group","Calling All Heros","Ashes to Ashes","00:04:50",2003,"Heavy Metal",-1,192,"Z:\Tunes\David Shankle Group\Ashes to Ashes-2003\05-Calling All Heros-David Shankle Group.mp3","ziggyShare"
"Iron Maiden","Be Quick Or Be Dead","Best Of The Beast","00:03:24",1996,"Heavy Metal",-1,226,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\05-Be Quick Or Be Dead-Iron Maiden.mp3","ziggyShare"
"S.O.D.","Skool Bus","Bigger Than The Devil","00:00:36",2000,"Heavy Metal",-1,256,"Z:\Tunes\S.O.D\Bigger Than The Devil-2000\05-Skool Bus-S.O.D..mp3","ziggyShare"
"Black Sabbath","A Bit Of Finger / Sleeping Village / Warning","Black Sabbath","00:14:16",1970,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Black Sabbath-1970\05-A Bit Of Finger - Sleeping Village - Warning-Black Sabbath.mp3","ziggyShare"
"Black Sabbath","Supernaut","Black Sabbath, Vol.4","00:04:50",1972,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Black Sabbath, Vol.4-1972\05-Supernaut-Black Sabbath.mp3","ziggyShare"
"Judas Priest","United","British Steel","00:03:36",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel-1980\05-United-Judas Priest.mp3","ziggyShare"
"Judas Priest","United","British Steel [The Re-Masters]","00:03:36",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel [The Re-Masters]-1980\05-United-Judas Priest.mp3","ziggyShare"
"Arch Enemy","Demonic Science","Burning Bridges","00:05:23",2001,"Heavy Metal",-1,160,"Z:\Tunes\Arch Enemy\Burning Bridges-2001\05-Demonic Science-Arch Enemy.mp3","ziggyShare"
"Megadeth","Almost Honest","Capitol Punishment: The Megadeth Years","00:04:04",2000,"Heavy Metal",-1,160,"Z:\Tunes\Megadeth\Capitol Punishment- The Megadeth Years-2000\05-Almost Honest-Megadeth.mp3","ziggyShare"
"Alestorm","Death Before The Mast","Captain Morgan's Revenge","00:03:18",2008,"Heavy Metal",-1,128,"Z:\Tunes\Alestorm\Captain Morgan's Revenge-2008\05-Death Before The Mast-Alestorm.mp3","ziggyShare"
"Pantera","Cemetery Gates","Cowboys From Hell","00:07:03",1990,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Cowboys From Hell-1990\05-Cemetery Gates-Pantera.mp3","ziggyShare"
"Cycle Sluts from Hell","I Wish You Were a Beer","Cycle Sluts from Hell","00:02:18",1991,"Heavy Metal",-1,320,"Z:\Tunes\Cycle Sluts from Hell\Cycle Sluts from Hell-1991\05-I Wish You Were a Beer-Cycle Sluts from Hell.mp3","ziggyShare"
"Judas Priest","Love Bites","Defenders Of The Faith","00:04:48",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith-1984\05-Love Bites-Judas Priest.mp3","ziggyShare"
"Judas Priest","Love Bites","Defenders Of The Faith [Remastered]","00:04:48",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith [Remastered]-1984\05-Love Bites-Judas Priest.mp3","ziggyShare"
"Moi dix Mois","tentation","Dix infernal","00:05:37",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\05-tentation-Moi dix Mois.mp3","ziggyShare"
"Mercyful Fate","The Oath","Don't Break The Oath","00:07:32",1984,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Don't Break The Oath-1984\05-The Oath-Mercyful Fate.mp3","ziggyShare"
"Agoraphobic Nosebleed","Malformed","Drum Machine Madness","00:01:39",2003,"Heavy Metal",-1,192,"Z:\Tunes\Drum Machine Madness\Drum Machine Madness-2003\05-Malformed-Agoraphobic Nosebleed.mp3","ziggyShare"
"Bulldoze","Suffering","The Final Beatdown","00:05:01",1998,"Heavy Metal",-1,192,"Z:\Tunes\Bulldoze\The Final Beatdown-1998\05-Suffering-Bulldoze.mp3","ziggyShare"
"Yngwie Malmsteen","Cry No More","Fire And Ice","00:05:17",1992,"Heavy Metal",-1,192,"Z:\Tunes\Yngwie Malmsteen\Fire And Ice-1992\05-Cry No More-Yngwie Malmsteen.mp3","ziggyShare"
"Testament","Dangers Of The Faithless","The Formation Of Damnation","00:05:48",2008,"Heavy Metal",-1,320,"Z:\Tunes\Testament\The Formation Of Damnation-2008\05-Dangers Of The Faithless-Testament.mp3","ziggyShare"
"Arnocorps","Commando","The Greatest Band of All Time","00:03:19",2005,"Heavy Metal",-1,160,"Z:\Tunes\Arnocorps\The Greatest Band of All Time-2005\05-Commando-Arnocorps.mp3","ziggyShare"
"Judas Priest","Take On The World","Hell Bent For Leather","00:03:01",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather-1978\05-Take On The World-Judas Priest.mp3","ziggyShare"
"Judas Priest","Take On The World","Hell Bent For Leather [The Remasters]","00:03:01",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather [The Remasters]-1978\05-Take On The World-Judas Priest.mp3","ziggyShare"
"Stratovarius","Millenium (Demo Version)","Hunting High & Low","00:04:08",2000,"Heavy Metal",-1,192,"Z:\Tunes\Stratovarius\Hunting High & Low-2000\05-Millenium (Demo Version)-Stratovarius.mp3","ziggyShare"
"Wolfbrigade","Outlaw Vagabond","In Darkness You Feel No Regrets","00:04:25",2003,"Heavy Metal",-1,192,"Z:\Tunes\Wolfbrigade\In Darkness You Feel No Regrets-2003\05-Outlaw Vagabond-Wolfbrigade.mp3","ziggyShare"
"Grip Inc.","Enemy Mind","Incorporated","00:03:24",2004,"Heavy Metal",-1,192,"Z:\Tunes\Grip Inc\Incorporated-2004\05-Enemy Mind-Grip Inc..mp3","ziggyShare"
"Stratovarius","Bloodstone","Intermission","00:03:55",2001,"Heavy Metal",-1,274,"Z:\Tunes\Stratovarius\Intermission-2001\05-Bloodstone-Stratovarius.mp3","ziggyShare"
"Iron Maiden","Phantom of the Opera","Iron Maiden","00:07:08",1980,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\Iron Maiden-1980\05-Phantom of the Opera-Iron Maiden.mp3","ziggyShare"
"Finntroll","Jaktens Tid","Jaktens Tid","00:03:34",2001,"Heavy Metal",-1,192,"Z:\Tunes\Finntroll\Jaktens Tid-2001\05-Jaktens Tid-Finntroll.mp3","ziggyShare"
"Helloween","Dr. Stein","Keeper Of The Seven Keys Part 2","00:05:02",2006,"Heavy Metal",-1,128,"Z:\Tunes\Helloween\Keeper Of The Seven Keys Part 2-2006\05-Dr. Stein-Helloween.mp3","ziggyShare"
"Metallica","(Anesthesia) Pulling Teeth","Kill 'em All","00:04:15",1983,"Heavy Metal",-1,122,"Z:\Tunes\Metallica\Kill 'em All-1983\05-(Anesthesia) Pulling Teeth-Metallica.m4a","ziggyShare"
"Iron Maiden","Genghis Khan","Killers","00:03:07",1981,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\Killers-1981\05-Genghis Khan-Iron Maiden.mp3","ziggyShare"
"Crumbsuckers","Shits Creek","Life of Dreams","00:02:13",1999,"Heavy Metal",-1,192,"Z:\Tunes\Crumbsuckers\Life of Dreams-1999\05-Shits Creek-Crumbsuckers.mp3","ziggyShare"
"Wolfpack","Hard Tech","Lycanthro Punk","00:02:21",1998,"Heavy Metal",-1,128,"Z:\Tunes\Wolfpack\Lycanthro Punk-1998\05-Hard Tech-Wolfpack.mp3","ziggyShare"
"Merauder","Downfall Of Christ","Master Killer","00:03:17",1996,"Heavy Metal",-1,128,"Z:\Tunes\Merauder\Master Killer-1996\05-Downfall Of Christ-Merauder.mp3","ziggyShare"
"Black Sabbath","Orchid","Master of Reality","00:01:31",1971,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Master of Reality-1971\05-Orchid-Black Sabbath.mp3","ziggyShare"
"Dragonforce","Symphony Of The Night","Maximum Overload","00:05:20",2014,"Heavy Metal",-1,320,"Z:\Tunes\Dragonforce\Maximum Overload-2014\05-Symphony Of The Night-Dragonforce.mp3","ziggyShare"
"Mercyful Fate","Black Funeral","Melissa","00:02:50",1983,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Melissa-1983\05-Black Funeral-Mercyful Fate.mp3","ziggyShare"
"Judas Priest","Eat Me Alive","Metal Works 1973-1993 [Disc1] [1 of 2] [Remast","00:03:36",-1,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 1973-1993 [Disc1] [1 of 2] [Remast-1993\05-Eat Me Alive-Judas Priest.mp3","ziggyShare"
"Judas Priest","Eat Me Alive","Metal Works '73 -'93","00:03:35",1993,"Heavy Metal",-1,235,"Z:\Tunes\Judas Priest\Metal Works '73 -'93-1993\05-Eat Me Alive-Judas Priest.mp3","ziggyShare"
"Judas Priest","Bloodstone","Metal Works 73-93 (Disc 2)","00:03:52",1993,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 73-93 (Disc 2)-1993\05-Bloodstone-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Shock Wave","Never Say Die","00:05:16",1978,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Never Say Die-1978\05-Shock Wave-Black Sabbath.mp3","ziggyShare"
"Iron Maiden","Fates Warning","No Prayer For The Dying","00:04:11",1990,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\No Prayer for the Dying-1990\05-Fates Warning-Iron Maiden.mp3","ziggyShare"
"Moi Dix Mois","Vizard","Nocturnal Opera","00:03:56",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Nocturnal Opera-2003\05-Vizard-Moi Dix Mois.mp3","ziggyShare"
"Type O Negative","Green Man","October Rust","00:05:47",1996,"Heavy Metal",-1,1035,"Z:\Tunes\Type O Negative\October Rust-1996\05-Green Man-Type O Negative.flac","ziggyShare"
"Hellshock","Walking Death","Only The Dead Know The End Of War LP","00:03:55",2003,"Heavy Metal",-1,224,"Z:\Tunes\Hellshock\Only The Dead Know The End Of War LP-2003\05-Walking Death-Hellshock.mp3","ziggyShare"
"Kittie","Run Like Hell (Pink Floyd cover)","Oracle","00:04:10",2001,"Heavy Metal",-1,128,"Z:\Tunes\Kittie\Oracle-2001\05-Run Like Hell (Pink Floyd cover)-Kittie.mp3","ziggyShare"
"Ozzy Osbourne","Mr. Crowley","The Ozzman Cometh","00:04:56",1997,"Heavy Metal",-1,199,"Z:\Tunes\Ozzy Osbourne\The Ozzman Cometh-1997\05-Mr. Crowley-Ozzy Osbourne.mp3","ziggyShare"
"Judas Priest","Metal Meltdown","Painkiller","00:04:50",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller-1990\05-Metal Meltdown-Judas Priest.mp3","ziggyShare"
"Judas Priest","Metal Meltdown","Painkiller [The Re-Masters]","00:04:50",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller [The Re-Masters]-1990\05-Metal Meltdown-Judas Priest.mp3","ziggyShare"
"Deathspell Omega","Phosphene","Paracletus","00:06:59",2011,"Heavy Metal",-1,320,"Z:\Tunes\Deathspell Omega\Paracletus-2011\05-Phosphene-Deathspell Omega.mp3","ziggyShare"
"Black Sabbath","Electric Funeral","Paranoid","00:04:53",1970,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Paranoid-1970\05-Electric Funeral-Black Sabbath.mp3","ziggyShare"
"Iron Maiden","The Trooper","Piece of Mind","00:04:12",1983,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Piece of Mind-1983\05-The Trooper-Iron Maiden.mp3","ziggyShare"
"Judas Priest","Desert Plains","Point Of Entry","00:04:37",1981,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Point Of Entry-1981\05-Desert Plains-Judas Priest.mp3","ziggyShare"
"Amebix","Nobody's driving (live)","The Power Remains","00:05:26",1999,"Heavy Metal",-1,160,"Z:\Tunes\Amebix\The Power Remains-1999\05-Nobody's driving (live)-Amebix.mp3","ziggyShare"
"Iron Maiden","The Duellists","Powerslave","00:06:06",1984,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Powerslave-1984\05-The Duellists-Iron Maiden.m4a","ziggyShare"
"Ludichrist","Damage Done","Powertrip","00:03:18",2000,"Heavy Metal",-1,192,"Z:\Tunes\Ludichrist\Powertrip-2000\05-Damage Done-Ludichrist.mp3","ziggyShare"
"Judas Priest","Hard As Iron","Ram It Down","00:04:08",1988,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Ram It Down-1988\05-Hard As Iron-Judas Priest.mp3","ziggyShare"
"Pantera","A to G","Reinventing the Steel [Clean]","00:02:27",2000,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Reinventing the Steel [Clean]-2000\05-A to G-Pantera.mp3","ziggyShare"
"Metallica","Trapped Under Ice","Ride the Lightning","00:04:04",1984,"Heavy Metal",-1,320,"Z:\Tunes\Metallica\Ride the Lightning-1984\05-Trapped Under Ice-Metallica.mp3","ziggyShare"
"Judas Priest","Winter Retreat","Rocka Rolla","00:03:28",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla-1974\05-Winter Retreat-Judas Priest.mp3","ziggyShare"
"Judas Priest","Winter Retreat","Rocka Rolla (Digipak Re-release)","00:03:28",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla (Digipak Re-release)-1974\05-Winter Retreat-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Killing Yourself To Live","Sabbath Bloody Sabbath","00:05:41",1973,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Sabbath Bloody Sabbath-1973\05-Killing Yourself To Live-Black Sabbath.mp3","ziggyShare"
"Black Sabbath","Thrill Of It All","Sabotage","00:05:56",1975,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Sabotage-1975\05-Thrill Of It All-Black Sabbath.mp3","ziggyShare"
"Judas Priest","Prelude","Sad Wings of Destiny","00:02:02",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny-1976\05-Prelude-Judas Priest.mp3","ziggyShare"
"Judas Priest","Prelude","Sad Wings of Destiny (Digipak re-release)","00:02:02",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny (Digipak re-release)-1976\05-Prelude-Judas Priest.mp3","ziggyShare"
"Judas Priest","(Take These) Chains","Screaming for Vengeance","00:03:08",1982,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Screaming for Vengeance-1982\05-(Take These) Chains-Judas Priest.mp3","ziggyShare"
"Iron Maiden","Seventh Son Of A Seventh Son","Seventh Son Of A Seventh Son","00:09:54",1988,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Seventh Son Of A Seventh Son-1988\05-Seventh Son Of A Seventh Son-Iron Maiden.m4a","ziggyShare"
"Jesus Lizard","Mistletoe","Show","00:01:57",1993,"Heavy Metal",-1,126,"Z:\Tunes\Jesus Lizard\Show-1993\05-Mistletoe-Jesus Lizard.m4a","ziggyShare"
"Judas Priest","Let Us Prey / Call For The Priest","Sin After Sin","00:06:13",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin-1977\05-Let Us Prey - Call For The Priest-Judas Priest.mp3","ziggyShare"
"Judas Priest","Let Us Prey / Call For The Priest","Sin After Sin [The Re-Masters]","00:06:13",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin [The Re-Masters]-1977\05-Let Us Prey - Call For The Priest-Judas Priest.mp3","ziggyShare"
"Judas Priest","Invader","Stained Class","00:04:12",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class-1978\05-Invader-Judas Priest.mp3","ziggyShare"
"Judas Priest","Invader","Stained Class (remastered)","00:04:12",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class (remastered)-1978\05-Invader-Judas Priest.mp3","ziggyShare"
"Black Sabbath","All Moving Parts (Stand Still)","Technical Ecstasy","00:05:07",1976,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Technical Ecstasy-1976\05-All Moving Parts (Stand Still)-Black Sabbath.mp3","ziggyShare"
"All Shall Perish","Embrace The Curse","This Is Where It Ends","00:02:57",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\05-Embrace The Curse-All Shall Perish.mp3","ziggyShare"
"Stratovarius","Twilight Time","Twilight Time","00:05:48",1999,"Heavy Metal",-1,128,"Z:\Tunes\Stratovarius\Twilight Time-1999\05-Twilight Time-Stratovarius.mp3","ziggyShare"
"Judas Priest","The Green Manalishi (With The Two-Pronged Crown)","Unleashed In The East","00:03:16",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\05-The Green Manalishi (With The Two-Pronged Crown)-Judas Priest.mp3","ziggyShare"
"Pantera","This Love","Vulgar Display Of Power","00:06:33",1992,"Heavy Metal",-1,247,"Z:\Tunes\Pantera\Vulgar Display Of Power-1992\05-This Love-Pantera.mp3","ziggyShare"
"Arch Enemy","Savage Messiah","Wages of Sin","00:05:18",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\05-Savage Messiah-Arch Enemy.mp3","ziggyShare"
"Pantera","Cowboys From Hell (live)","Walk (EP)","00:04:17",1993,"Heavy Metal",-1,267,"Z:\Tunes\Pantera\Walk (EP)-1993\05-Cowboys From Hell (live)-Pantera.mp3","ziggyShare"
"Manowar","Swords In The Wind","Warriors of the World","00:05:20",2002,"Heavy Metal",-1,320,"Z:\Tunes\Manowar\Warriors of the World-2002\05-Swords In The Wind-Manowar.mp3","ziggyShare"
"Faith No More","Introduce Yourself (4 Track Demos)","Who Cares A Lot? The Greatest Hits [Disc 2]","00:01:43",1998,"Heavy Metal",-1,228,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 2]-1998\05-Introduce Yourself (4 Track Demos)-Faith No More.mp3","ziggyShare"
"Ministry","Jesus Built My Hotrod","ΚΕΦΑΛΗΞΘ","00:04:51",1991,"Heavy Metal",-1,1038,"H:\Downloads\1991\05 - Jesus Built My Hotrod.flac","Audio"
"Iron Maiden","Number of the Beast [Live]","2 Minutes to Midnight/Aces High","00:04:52",1990,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\2 Minutes to Midnight-Aces High-1990\06-Number of the Beast [Live]-Iron Maiden.mp3","ziggyShare"
"Corrosion Of Conformity","Prayer","Animosity","00:02:26",2006,"Heavy Metal",-1,128,"Z:\Tunes\Corrosion Of Conformity\Animosity-2006\06-Prayer-Corrosion Of Conformity.mp3","ziggyShare"
"David Shankle Group","Curse Of The Pharaoh","Ashes to Ashes","00:05:12",2005,"Heavy Metal",-1,192,"Z:\Tunes\David Shankle Group\Ashes to Ashes-2005\06-Curse Of The Pharaoh-David Shankle Group.mp3","ziggyShare"
"Iron Maiden","Fear Of The Dark (Live)","Best Of The Beast","00:07:23",1996,"Heavy Metal",-1,207,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\06-Fear Of The Dark (Live)-Iron Maiden.mp3","ziggyShare"
"Iron Maiden","The Trooper","Best Of The Beast","00:04:14",1996,"Heavy Metal",-1,232,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\06-The Trooper-Iron Maiden.mp3","ziggyShare"
"S.O.D.","King At The King / Evil Is In","Bigger Than The Devil","00:02:20",2000,"Heavy Metal",-1,256,"Z:\Tunes\S.O.D\Bigger Than The Devil-2000\06-King At The King - Evil Is In-S.O.D..mp3","ziggyShare"
"Black Sabbath","Evil","Black Box: The Complete Original Black Sabbath (1970-1978)","00:03:23",1970,"Heavy Metal",-1,130,"Z:\Tunes\Black Sabbath\Black Box- The Complete Original Black Sabbath (1970-1978)-1970\06-Evil-Black Sabbath.m4a","ziggyShare"
"Black Sabbath","Snowblind","Black Sabbath, Vol.4","00:05:33",1972,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Black Sabbath, Vol.4-1972\06-Snowblind-Black Sabbath.mp3","ziggyShare"
"Judas Priest","You Don't Have To Be Old To Be Wise","British Steel","00:05:04",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel-1980\06-You Don't Have To Be Old To Be Wise-Judas Priest.mp3","ziggyShare"
"Judas Priest","You Don't Have To Be Old To Be Wise","British Steel [The Re-Masters]","00:05:04",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel [The Re-Masters]-1980\06-You Don't Have To Be Old To Be Wise-Judas Priest.mp3","ziggyShare"
